OrderID,CustomerName,Email,Gender,Country,SignupDate,ProductCategory,Quantity,Price,OrderDate,Status
ORD1155,Barbara Smith,barbara.smith@example.com,MALE,usa,06-03-2021,Electronics,9,284.68,2021-08-27,Returned
ORD1368,James Davis,james.davis@example.com, Female ,germany,20-06-2022,Toys,4,$27.14,10/09/2022,Canceled
ORD1192,Jessica Johnson,JESSICA.JOHNSON@EXAMPLE.COM,Male,United Kingdom,04-02-2022,Sports,5,,06-08-2022,returned
ORD1318,John Martinez,john.martinez@example.com,male,UK,,Books,10,5.27,11-01-2023,returned
ORD1019,Karen Hernandez,karen.hernandez@example.com,M,,"September 08, 2021",Electronics,8,101.25,01/11/2022,Delivered
ORD1329,Patricia Anderson,patricia.anderson@example.com,female,UK,08/07/2021,Home & Kitchen,7,494.99,2021-08-23,cancelled
ORD1051,Elizabeth Hernandez,elizabeth.hernandez@example.com, Male,USA,2021-02-01,Clothing,7,188.18,2021-11-19,Delivered
ORD1039,Patricia Anderson,patricia.anderson@example.com,Male,U.S.A,03/18/2022,Books,10,91.66,03/03/2023,Returned
ORD1194,Sarah Smith,sarah.smith@example.com,,australia,2023-03-27,Clothing,7,128.7,10/07/2023,Pending
ORD1321,Richard Lopez,richard.lopez@example.com,Male,,2023-01-31,Sports,6,314.49,11-10-2023,delivered
ORD1189,James Garcia,james.garcia@example.com,FEMALE,DE,04/12/2021,Home & Kitchen,8 units,$373.57,23-01-2022,Pending
ORD1433,Richard Jones,,Female,CANADA,2022-09-01,Toys,8,65.11,2023-09-04,Canceled
ORD1056,Joseph Martinez,joseph.martinez@example.com, Female ,,13-01-2022,Electronics,10,292.26,"February 04, 2022",cancelled
ORD1361,William Gonzalez,, Male,australia,01/09/2022,Toys,10,271.46,06/10/2022,returned
ORD1215,Barbara Williams,barbara.williams@example.com,F,australia,06/17/2021,Books,1,115.16,2021-09-30,cancelled
ORD1006,Elizabeth Miller,elizabeth.miller@example.com, Male,United States,19-06-2023,Clothing,10 units,$245.57,07/16/2024,Canceled
ORD1076,Sarah Rodriguez,sarah.rodriguez@example.com,male,australia,14-12-2021,Clothing,10,$27.43,"August 14, 2022",Canceled
ORD1143,David Williams,david.williams@example.com, Male,UK,11/25/2022,Books,9,$384.95,10/23/2023,Delivered
ORD1048,Robert Jones,robert.jones@example.com,FEMALE,germany,"September 12, 2022",Sports,2,385.64,05/02/2023,returned
ORD1047,Jessica Anderson,jessica.anderson@example.com,MALE,Germany,07-06-2023,Electronics,1,$216.01,2024-01-21,delivered
ORD1071,Barbara Jones,barbara.jones@example.com,male,United States,11/08/2021,Sports,4,447.99,30-09-2022,Canceled
ORD1132,Richard Brown,richard.brown@example.com,MALE,AUS,26-12-2022,Toys,3,,"December 21, 2023",Delivered
ORD1080,Sarah Rodriguez,sarah.rodriguez@example.com,FEMALE,U.K.,2023-01-02,Books,5,$414.84,05/22/2023,DELIVERED
ORD1226,Mary Miller,mary.miller@example.com,MALE,UK,11-05-2022,Clothing,2,$339.98,"January 02, 2023",Delivered
ORD1031,Robert Garcia,robert.garcia@example.com,Male,germany,26-08-2021,Sports,8,135.95,"December 06, 2021",DELIVERED
ORD1012,Robert Smith,robert.smith@example.com,Male,germany,2021-12-24,Home & Kitchen,5,353.25,2022-11-24,PENDING
ORD1398,Patricia Hernandez,patricia.hernandez@example.com, Male,United Kingdom,"January 27, 2022",Electronics,5,43.98,05/26/2022,Canceled
ORD1151,Patricia Smith,PATRICIA.SMITH@EXAMPLE.COM,FEMALE,canada,2021-07-30,Sports,2,$304.79,2021-09-22,Pending
ORD1230,William Hernandez,,Female,Australia,12/23/2021,Books,2,397.25,07/23/2022,Canceled
ORD1479,  Patricia Johnson  ,patricia.johnson@example.com,Female,Canada,2023-01-26,Sports,6,493.2,"February 03, 2023",Returned
ORD1297,Thomas Hernandez,thomas.hernandez@example.com,MALE,Germany,2022-03-24,Books,5,451.94,2022-08-23,Delivered
ORD1116,John Jones,john.jones@example.com,MALE,UK,"September 23, 2022",Electronics,2,366.35,12/04/2022,PENDING
ORD1026,Thomas Rodriguez,thomas.rodriguez@example.com,FEMALE,germany,2021-09-09,Books,4,335.75,02/23/2022,Returned
ORD1465,Susan Gonzalez,susan.gonzalez@example.com,Female,U.K.,16-02-2021,Clothing,10,$390.88,26-12-2021,Canceled
ORD1196,James Davis,,M,australia,2023-03-22,Clothing,1,$273.88,"July 29, 2023",Delivered
ORD1225,William Lopez,william.lopez@example.com,M,Germany,02/03/2022,Home & Kitchen,6,47.96,07/08/2022,Pending
ORD1307,Susan Wilson,susan.wilson@example.com,Female,US,28-03-2021,Clothing,7,331.79,27-04-2021,returned
ORD1468,Susan Smith,SUSAN.SMITH@EXAMPLE.COM,Male,Australia,30-05-2023,Books,9,$232.16,"March 21, 2024",returned
ORD1066,Susan Gonzalez,susan.gonzalez@example.com,F,AUS,28-03-2023,Sports,7,412.06,08-05-2023,pending
ORD1292,Mary Jones,mary.jones@example.com,F,canada,19-02-2023,Books,3,$383.02,"January 22, 2024",Delivered
ORD1477,Barbara Anderson,barbara.anderson@example.com,female,uk,2023-02-05,Home & Kitchen,9,167.58,2023-10-21,Pending
ORD1270,Jessica Wilson,JESSICA.WILSON@EXAMPLE.COM,MALE,Canada,2022-11-15,Electronics,10,96.47,03-12-2023,pending
ORD1070,Michael Jones,michael.jones@example.com, Female ,AUS,2021-03-30,Sports,8,$412.55,2022-02-22,returned
ORD1094,  Barbara Garcia  ,barbara.garcia@example.com, Male,,2023-05-18,Sports,1,$422.06,05/23/2023,returned
ORD1069,Michael Martinez,michael.martinez@example.com,Male,usa,"January 01, 2023",Sports,6,$277.25,03/23/2023,PENDING
ORD1022,Charles Gonzalez,charles.gonzalez@example.com,FEMALE,AUS,07/14/2022,Home & Kitchen,7,336.09,03/11/2023,delivered
ORD1078,Charles Davis,charles.davis@example.com, Male,germany,,Sports,2,212.3,"August 13, 2023",DELIVERED
ORD1387,Robert Thomas,robert.thomas@example.com,male,,06/16/2021,Sports,10,216.07,2022-01-09,Canceled
ORD1326,Susan Williams,,M,Australia,02/25/2022,Sports,10,398.61,2022-08-18,returned
ORD1237,Karen Martinez,karen.martinez@example.com,MALE,Germany,2021-10-26,Electronics,3,$142.54,2022-03-07,DELIVERED
ORD1452,Mary Rodriguez,, Female ,Germany,"March 21, 2021",Electronics,4,415.42,26-10-2021,Cancelled
ORD1126,Linda Lopez,,F,United Kingdom,"May 26, 2023",Toys,4,$397.94,06/29/2024,Cancelled
ORD1229,Karen Anderson,karen.anderson@example.com, Male,AUS,"April 13, 2023",Home & Kitchen,8,76.14,"October 17, 2023",Canceled
ORD1447,John Davis,john.davis@example.com,M,United Kingdom,"December 17, 2022",Books,2,138.8,2023-01-30,PENDING
ORD1043,  James Rodriguez  ,james.rodriguez@example.com, Female ,Canada,2022-04-28,Toys,6,36.29,"September 30, 2022",Delivered
ORD1005,John Garcia,john.garcia@example.com,MALE,AUS,2022-07-21,Electronics,9,$173.39,23-07-2022,Canceled
ORD1346,Karen Lopez,KAREN.LOPEZ@EXAMPLE.COM,F,Australia,03/22/2023,Electronics,10,197.34,30-05-2023,Canceled
ORD1065,John Williams,john.williams@example.com,M,United Kingdom,"November 14, 2021",Toys,8,99.6,16-10-2022,Pending
ORD1434,Jessica Jones,jessica.jones@example.com,M,usa,2021-07-25,Clothing,10,,"April 10, 2022",Returned
ORD1110,Charles Thomas,charles.thomas@example.com,M,CANADA,"February 12, 2021",Books,2,,27-06-2021,delivered
ORD1256,Barbara Anderson,,MALE,,13-03-2022,Toys,9,343.91,11-04-2022,Delivered
ORD1438,Jessica Garcia,jessica.garcia@example.com,female,DE,"September 25, 2022",Electronics,3,252.22,01/22/2023,Delivered
ORD1206,Jessica Garcia,jessica.garcia@example.com, Male,US,2023-03-10,Home & Kitchen,6,$465.47,2024-03-27,Returned
ORD1148,Joseph Jones,joseph.jones@example.com,MALE,U.K.,"January 05, 2021",Clothing,10,$382.97,"November 26, 2021",returned
ORD1007,Sarah Garcia,sarah.garcia@example.com,female,U.K.,19-11-2022,Toys,8,172.35,2023-03-12,DELIVERED
ORD1430,James Johnson,james.johnson@example.com, Female ,Germany,01-01-2023,Sports,4,$148.95,"May 09, 2023",returned
ORD1462,  Thomas Hernandez  ,thomas.hernandez@example.com,Male,germany,08/14/2021,Clothing,8,$144.89,05/06/2022,delivered
ORD1339,William Wilson,william.wilson@example.com, Male,usa,06/06/2023,Clothing,5,240.02,04/02/2024,returned
ORD1404,Richard Williams,richard.williams@example.com, Female ,Canada,"April 05, 2021",Home & Kitchen,3,243.4,"March 28, 2022",PENDING
ORD1260,  Elizabeth Garcia  ,elizabeth.garcia@example.com,F,USA,04/12/2022,Clothing,9,420.47,06/30/2022,Cancelled
ORD1283,Robert Hernandez,robert.hernandez@example.com,F,usa,01/12/2023,Toys,9,415.35,"May 21, 2023",Delivered
ORD1123,Karen Davis,karen.davis@example.com,female,Germany,2022-02-24,Home & Kitchen,1 units,330.37,04/19/2022,cancelled
ORD1079,Michael Hernandez,michael.hernandez@example.com,F,AUS,29-12-2021,Clothing,4,471.04,12/25/2022,returned
ORD1443,Charles Johnson,charles.johnson@example.com, Female ,US,13-05-2021,Electronics,1,178.38,2021-09-07,Delivered
ORD1417,Karen Williams,karen.williams@example.com,F,UK,,Home & Kitchen,7,302.71,01-06-2022,DELIVERED
ORD1152,  Jessica Miller  ,jessica.miller@example.com,M,,05/24/2022,Books,6 units,$49.06,02/01/2023,DELIVERED
ORD1323,James Rodriguez,james.rodriguez@example.com,MALE,U.S.A,21-02-2022,Toys,8,,"September 25, 2022",Pending
ORD1164,Jennifer Brown,jennifer.brown@example.com,female,Canada,,Home & Kitchen,10,309.73,18-10-2023,DELIVERED
ORD1378,Richard Jones,richard.jones@example.com,male,Germany,2021-08-31,Home & Kitchen,7,$219.99,"September 25, 2022",Canceled
ORD1266,Linda Smith,linda.smith@example.com, Male,germany,09-06-2023,Books,2,$13.68,23-08-2023,Returned
ORD1419,Joseph Thomas,joseph.thomas@example.com,M,United States,2023-04-26,Home & Kitchen,7 units,363.43,2024-01-27,delivered
ORD1362,Elizabeth Jones,elizabeth.jones@example.com, Male,DE,"May 19, 2023",Clothing,8,34.11,05/20/2024,Canceled
ORD1067,  Susan Garcia  ,susan.garcia@example.com,M,australia,2023-03-22,Sports,7,341.31,"January 28, 2024",Delivered
ORD1302,Sarah Williams,sarah.williams@example.com,Female,canada,01/22/2021,Clothing,8,113.75,"November 27, 2021",cancelled
ORD1279,Jessica Brown,jessica.brown@example.com, Female ,Canada,"January 08, 2022",Sports,2,$147.24,08/02/2022,DELIVERED
ORD1144,  Elizabeth Rodriguez  ,elizabeth.rodriguez@example.com,FEMALE,australia,"April 25, 2023",Electronics,9,420.49,17-09-2023,delivered
ORD1471,Sarah Thomas,sarah.thomas@example.com,M,AUS,2023-01-28,Books,2,85.24,2023-09-10,delivered
ORD1120,James Garcia,james.garcia@example.com,female,CANADA,2023-03-01,Books,5,487.65,18-11-2023,delivered
ORD1200,Sarah Garcia,sarah.garcia@example.com,F,Australia,"June 03, 2022",Electronics,10,123.2,"March 06, 2023",Canceled
ORD1042,Barbara Jones,barbara.jones@example.com,female,germany,10/07/2021,Books,5,62.01,"January 31, 2022",Pending
ORD1431,Patricia Rodriguez,patricia.rodriguez@example.com, Male,CANADA,02/26/2023,Books,9,152.18,"May 31, 2023",Returned
ORD1449,Karen Wilson,karen.wilson@example.com,Male,CANADA,10-08-2022,Books,8,$70.28,2022-12-29,Canceled
ORD1375,  Patricia Martinez  ,patricia.martinez@example.com,Male,germany,2021-11-09,Toys,8 units,$232.88,05/08/2022,returned
ORD1232,Patricia Gonzalez,patricia.gonzalez@example.com,Male,United Kingdom,11/08/2022,Home & Kitchen,7,106.8,22-10-2023,returned
ORD1246,Jessica Anderson,,Female,usa,"April 07, 2023",Toys,3,40.66,"April 17, 2023",Delivered
ORD1464,Elizabeth Wilson,elizabeth.wilson@example.com,Female,CANADA,"December 15, 2022",Books,8,$19.34,2023-07-13,pending
ORD1374,James Wilson,james.wilson@example.com, Male,US,06/22/2021,Home & Kitchen,3,214.25,19-08-2021,Canceled
ORD1367,Charles Brown,charles.brown@example.com,male,United Kingdom,31-03-2023,Clothing,10,,03-06-2023,PENDING
ORD1264,Susan Anderson,susan.anderson@example.com,FEMALE,DE,01-08-2021,Toys,6,$379.28,"December 19, 2021",Canceled
ORD1030,Charles Johnson,charles.johnson@example.com,Female,US,09/13/2022,Books,8,296.32,2022-10-14,Canceled
ORD1239,Barbara Johnson,barbara.johnson@example.com,Male,australia,02/04/2023,Sports,7,$435.79,"September 22, 2023",PENDING
ORD1251,Michael Wilson,michael.wilson@example.com,Female,US,2023-03-16,Electronics,2,298.39,26-02-2024,Cancelled
ORD1163,  Richard Gonzalez  ,richard.gonzalez@example.com, Female ,Canada,"March 11, 2023",Sports,6,303.68,"August 09, 2023",Canceled
ORD1150,John Hernandez,john.hernandez@example.com,male,Australia,01/15/2023,Electronics,10,357.0,09-12-2023,DELIVERED
ORD1425,  David Thomas  ,david.thomas@example.com,F,,"July 09, 2021",Sports,4,87.49,"July 16, 2021",returned
ORD1421,William Thomas,william.thomas@example.com,Female,UK,"March 18, 2021",Electronics,4,246.38,12-04-2022,PENDING
ORD1095,Karen Thomas,,,CANADA,"January 18, 2021",Clothing,2,124.28,19-07-2021,Returned
ORD1366,  Jessica Davis  ,JESSICA.DAVIS@EXAMPLE.COM,F,US,"May 11, 2022",Clothing,2,431.79,2023-05-05,returned
ORD1222,Karen Johnson,karen.johnson@example.com,MALE,DE,16-09-2022,Toys,10,283.5,05/27/2023,Canceled
ORD1086,Michael Jones,michael.jones@example.com,Female,germany,"June 07, 2022",Books,3,33.58,2023-06-13,returned
ORD1188,Karen Hernandez,karen.hernandez@example.com,MALE,canada,"October 14, 2021",Clothing,10,361.8,04/28/2022,Canceled
ORD1090,Thomas Davis,thomas.davis@example.com,MALE,U.S.A,"November 19, 2022",Home & Kitchen,7,96.02,15-03-2023,cancelled
ORD1359,Elizabeth Anderson,elizabeth.anderson@example.com,MALE,UK,2023-02-11,Sports,1,451.81,"June 23, 2023",DELIVERED
ORD1035,Elizabeth Anderson,elizabeth.anderson@example.com, Male,U.K.,"July 20, 2022",Electronics,8,81.22,17-07-2023,returned
ORD1218,  Sarah Jones  ,sarah.jones@example.com,male,uk,11/28/2021,Electronics,2,184.66,08/17/2022,returned
ORD1073,Elizabeth Thomas,elizabeth.thomas@example.com,F,USA,"May 11, 2022",Toys,3,368.43,17-07-2022,delivered
ORD1306,Barbara Hernandez,barbara.hernandez@example.com,MALE,USA,01-05-2022,Clothing,2,210.43,"May 22, 2023",Cancelled
ORD1221,Susan Garcia,susan.garcia@example.com,MALE,Canada,03-11-2021,Books,2,37.14,24-03-2022,Returned
ORD1403,  Sarah Jones  ,sarah.jones@example.com,M,germany,08-04-2023,Books,4,476.56,02/28/2024,Delivered
ORD1466,James Gonzalez,james.gonzalez@example.com, Female ,US,07/03/2022,Toys,7,401.64,10/22/2022,Delivered
ORD1111,Patricia Davis,patricia.davis@example.com, Female ,UK,04/14/2023,Toys,6,88.35,02-02-2024,Delivered
ORD1013,John Rodriguez,john.rodriguez@example.com,M,U.K.,12-10-2022,Home & Kitchen,1,$141.96,04-09-2023,Canceled
ORD1199,John Brown,john.brown@example.com,FEMALE,usa,18-05-2021,Books,8,247.6,"October 31, 2021",PENDING
ORD1214,Patricia Garcia,patricia.garcia@example.com,M,australia,03-02-2023,Clothing,2 units,493.05,12/14/2023,Cancelled
ORD1493,Elizabeth Wilson,elizabeth.wilson@example.com,Female,Australia,08-08-2022,Toys,9,$348.66,"November 27, 2022",PENDING
ORD1235,Sarah Anderson,sarah.anderson@example.com,,AUS,29-05-2022,Toys,10,286.23,2023-01-31,Canceled
ORD1470,Michael Thomas,michael.thomas@example.com, Female ,DE,02/18/2023,Books,5,$417.99,"December 22, 2023",delivered
ORD1392,  Susan Thomas  ,susan.thomas@example.com,female,uk,"May 25, 2022",Clothing,7,265.84,2022-09-15,cancelled
ORD1439,Richard Wilson,richard.wilson@example.com,,usa,2022-09-14,Home & Kitchen,2,494.49,"January 22, 2023",returned
ORD1097,Charles Thomas,charles.thomas@example.com, Female ,USA,2021-11-19,Toys,3,$202.16,"March 23, 2022",pending
ORD1354,Charles Lopez,charles.lopez@example.com,MALE,USA,2021-01-02,Sports,7,$367.86,12/29/2021,cancelled
ORD1298,Thomas Wilson,thomas.wilson@example.com,F,,"January 29, 2023",Clothing,7,353.67,"February 21, 2024",pending
ORD1064,Thomas Smith,thomas.smith@example.com,F,U.S.A,12/20/2021,Sports,2,$169.6,11/15/2022,returned
ORD1223,Michael Smith,michael.smith@example.com,male,australia,,Clothing,5 units,153.64,22-02-2022,pending
ORD1096,Richard Anderson,richard.anderson@example.com,M,United States,"January 24, 2022",Electronics,1 units,423.44,2022-03-14,Cancelled
ORD1014,Susan Smith,susan.smith@example.com,,CANADA,,Home & Kitchen,1,$128.52,10/12/2022,Cancelled
ORD1328,William Martinez,,Male,Germany,07/20/2021,Clothing,2,348.92,06-01-2022,pending
ORD1018,Sarah Jones,sarah.jones@example.com,female,canada,01-01-2021,Books,10,223.68,01/13/2022,delivered
ORD1409,Susan Johnson,SUSAN.JOHNSON@EXAMPLE.COM, Female ,germany,"August 09, 2022",Books,4,30.53,"July 01, 2023",cancelled
ORD1247,John Smith,,Female,United Kingdom,2021-04-19,Toys,4,171.98,11-11-2021,DELIVERED
ORD1437,Jennifer Lopez,jennifer.lopez@example.com,M,germany,06/28/2021,Sports,10,$394.41,"December 01, 2021",DELIVERED
ORD1479,  Patricia Johnson  ,patricia.johnson@example.com,Female,Canada,2023-01-26,Sports,6,493.2,"February 03, 2023",Returned
ORD1208,John Jones,john.jones@example.com, Female ,DE,2021-09-06,Books,6,60.7,13-12-2021,PENDING
ORD1091,Sarah Wilson,sarah.wilson@example.com,MALE,U.K.,06-04-2022,Sports,4,$304.46,05/01/2023,Returned
ORD1308,Sarah Martinez,sarah.martinez@example.com,Female,DE,"December 19, 2022",Clothing,9,223.86,"November 17, 2023",cancelled
ORD1484,James Garcia,james.garcia@example.com,male,Canada,2021-07-10,Toys,8,366.82,16-07-2022,pending
ORD1345,Jennifer Garcia,JENNIFER.GARCIA@EXAMPLE.COM,F,UK,"February 09, 2022",Clothing,2,204.06,10/02/2022,DELIVERED
ORD1372,David Johnson,david.johnson@example.com,female,AUS,26-03-2022,Toys,5,471.13,2022-08-30,pending
ORD1389,John Davis,john.davis@example.com,Male,US,"June 08, 2022",Clothing,1,$179.89,"May 25, 2023",delivered
ORD1407,Jennifer Anderson,jennifer.anderson@example.com, Male,CANADA,24-03-2022,Electronics,2,326.56,2022-12-04,Returned
ORD1040,David Anderson,,F,United Kingdom,20-12-2021,Books,5,499.69,04-07-2022,PENDING
ORD1087,Michael Williams,MICHAEL.WILLIAMS@EXAMPLE.COM, Male,,02/23/2022,Sports,7,227.03,04/06/2022,Pending
ORD1182,Richard Gonzalez,richard.gonzalez@example.com,male,Australia,04-11-2022,Toys,9,$88.89,11/05/2022,delivered
ORD1385,John Rodriguez,john.rodriguez@example.com,male,,22-12-2021,Sports,9,$449.68,2022-11-08,Pending
ORD1146,Linda Thomas,linda.thomas@example.com,female,Germany,04/28/2022,Sports,9,341.46,10/27/2022,pending
ORD1159,Richard Miller,richard.miller@example.com,Female,US,"April 07, 2022",Toys,3 units,369.43,"February 01, 2023",Canceled
ORD1454,Mary Jones,mary.jones@example.com,Male,uk,2021-05-05,Sports,9,101.54,10/21/2021,Pending
ORD1413,Charles Johnson,charles.johnson@example.com,FEMALE,,19-06-2022,Clothing,10 units,$258.31,08/17/2022,delivered
ORD1290,John Smith,john.smith@example.com,female,,17-05-2021,Books,4,$369.37,2021-06-17,Pending
ORD1435,Elizabeth Gonzalez,elizabeth.gonzalez@example.com, Male,DE,2022-11-05,Sports,1,$330.45,08/12/2023,returned
ORD1201,Sarah Jones,sarah.jones@example.com,Female,United States,05/13/2021,Clothing,2 units,287.65,07-02-2022,delivered
ORD1293,Linda Garcia,LINDA.GARCIA@EXAMPLE.COM,FEMALE,Australia,"December 28, 2022",Electronics,3 units,$434.75,15-09-2023,Canceled
ORD1349,James Williams,james.williams@example.com,Male,UK,06/27/2021,Electronics,7,$362.23,02-11-2021,PENDING
ORD1072,Sarah Williams,sarah.williams@example.com,male,germany,2022-08-01,Electronics,2,290.5,2023-03-03,returned
ORD1429,Charles Lopez,charles.lopez@example.com,female,U.K.,11/12/2022,Home & Kitchen,2 units,$25.27,"December 10, 2022",Pending
ORD1467,Thomas Brown,thomas.brown@example.com,male,USA,,Sports,2,203.37,2023-01-19,DELIVERED
ORD1410,Thomas Garcia,thomas.garcia@example.com, Male,germany,05-10-2022,Clothing,6 units,221.52,2022-10-20,Returned
ORD1492,Sarah Gonzalez,sarah.gonzalez@example.com,male,australia,"December 20, 2021",Clothing,9 units,$166.66,2022-12-26,Returned
ORD1200,Sarah Garcia,sarah.garcia@example.com,F,Australia,"June 03, 2022",Electronics,10,123.2,"March 06, 2023",Canceled
ORD1107,Michael Rodriguez,michael.rodriguez@example.com, Male,Germany,"July 21, 2021",Sports,8,300.5,16-01-2022,Returned
ORD1352,Patricia Gonzalez,patricia.gonzalez@example.com,F,CANADA,13-10-2022,Sports,7,$124.96,2023-09-02,cancelled
ORD1436,Patricia Thomas,patricia.thomas@example.com,Female,,2022-04-14,Electronics,10,,10/13/2022,returned
ORD1134,Susan Garcia,susan.garcia@example.com,F,usa,08/15/2022,Electronics,1,$476.07,02/24/2023,DELIVERED
ORD1061,John Rodriguez,john.rodriguez@example.com, Female ,Germany,02/21/2023,Toys,3 units,455.7,"March 07, 2023",delivered
ORD1156,Richard Jones,richard.jones@example.com,Male,uk,06/10/2023,Books,6,$29.92,01/03/2024,delivered
ORD1027,David Hernandez,david.hernandez@example.com,,United Kingdom,"February 21, 2022",Clothing,8,$397.5,02/11/2023,PENDING
ORD1394,Charles Williams,charles.williams@example.com,Male,United Kingdom,"January 13, 2021",Clothing,8,$350.79,"July 05, 2021",delivered
ORD1101,Robert Garcia,robert.garcia@example.com,Female,uk,"July 20, 2021",Home & Kitchen,1,312.0,"January 08, 2022",cancelled
ORD1020,Linda Garcia,linda.garcia@example.com,Female,usa,21-04-2022,Books,10,216.24,"July 12, 2022",returned
ORD1432,Joseph Hernandez,joseph.hernandez@example.com,FEMALE,australia,2022-04-18,Electronics,7,453.89,10/27/2022,Pending
ORD1435,Elizabeth Gonzalez,elizabeth.gonzalez@example.com, Male,DE,2022-11-05,Sports,1,$330.45,08/12/2023,returned
ORD1265,Charles Jones,charles.jones@example.com, Female ,CANADA,"July 27, 2022",Electronics,3,417.95,"December 22, 2022",cancelled
ORD1277,Jennifer Johnson,jennifer.johnson@example.com, Female ,canada,2022-08-28,Home & Kitchen,6,383.77,05-04-2023,pending
ORD1009,William Brown,william.brown@example.com,female,canada,"March 19, 2021",Toys,2,418.83,07/19/2021,returned
ORD1364,Charles Jones,charles.jones@example.com,male,United Kingdom,2023-05-27,Clothing,7,421.62,01/25/2024,Delivered
ORD1310,Barbara Rodriguez,barbara.rodriguez@example.com,Male,,12/14/2021,Toys,10,334.43,17-05-2022,Canceled
ORD1284,William Hernandez,william.hernandez@example.com,MALE,USA,"October 09, 2021",Toys,1,474.61,09/24/2022,Pending
ORD1427,William Anderson,william.anderson@example.com,FEMALE,Australia,05-11-2021,Sports,10,262.06,06/04/2022,cancelled
ORD1143,David Williams,david.williams@example.com, Male,UK,11/25/2022,Books,9,$384.95,10/23/2023,Delivered
ORD1093,Jessica Hernandez,jessica.hernandez@example.com,Female,,"July 21, 2022",Clothing,6,126.64,10-01-2023,returned
ORD1253,Charles Johnson,charles.johnson@example.com,FEMALE,Canada,09/11/2022,Sports,10,$278.61,"June 06, 2023",Canceled
ORD1033,Charles Smith,charles.smith@example.com,,uk,29-03-2022,Toys,7,50.16,2023-03-08,cancelled
ORD1136,Jessica Jones,,M,germany,01/27/2021,Home & Kitchen,2,393.51,2021-06-12,Returned
ORD1023,James Williams,james.williams@example.com,female,australia,01-12-2021,Books,5,,2022-09-04,Pending
ORD1063,Patricia Johnson,patricia.johnson@example.com,Female,AUS,10/10/2022,Home & Kitchen,7,$287.48,06-07-2023,DELIVERED
ORD1149,Richard Smith,RICHARD.SMITH@EXAMPLE.COM,Female,,01/05/2021,Home & Kitchen,5,$296.39,07-06-2021,returned
ORD1216,Jessica Hernandez,jessica.hernandez@example.com,FEMALE,DE,08-01-2023,Sports,10,438.51,"August 28, 2023",Delivered
ORD1155,Barbara Smith,barbara.smith@example.com,MALE,usa,06-03-2021,Electronics,9,284.68,2021-08-27,Returned
ORD1472,Thomas Thomas,thomas.thomas@example.com,,usa,08-01-2023,Toys,6,148.65,09-01-2024,pending
ORD1258,Barbara Anderson,barbara.anderson@example.com,MALE,germany,2022-01-12,Books,2,147.74,2022-06-03,cancelled
ORD1053,Michael Jones,michael.jones@example.com,Male,Australia,06/30/2022,Sports,6,$25.94,"December 08, 2022",returned
ORD1460,Patricia Miller,patricia.miller@example.com,Male,US,2021-07-19,Electronics,6,287.73,09-03-2022,DELIVERED
ORD1174,Charles Jones,charles.jones@example.com,Female,Australia,,Clothing,9,,13-12-2022,DELIVERED
ORD1036,Linda Anderson,linda.anderson@example.com,Male,australia,04-06-2022,Home & Kitchen,5,331.67,07-02-2023,PENDING
ORD1179,Thomas Wilson,thomas.wilson@example.com,F,Germany,"September 18, 2021",Electronics,5,$132.61,2021-09-22,delivered
ORD1168,Richard Wilson,richard.wilson@example.com,,Germany,2022-08-23,Electronics,6,394.51,"September 19, 2023",returned
ORD1227,Mary Williams,mary.williams@example.com, Male,Canada,11/16/2021,Clothing,5,$223.35,2022-04-06,DELIVERED
ORD1121,Jennifer Lopez,jennifer.lopez@example.com,male,United States,,Home & Kitchen,7,$480.37,"January 14, 2022",cancelled
ORD1473,  William Jones  ,william.jones@example.com,Female,UK,06-01-2021,Clothing,2,35.25,07/05/2021,PENDING
ORD1276,Sarah Smith,,Female,canada,2021-02-06,Sports,5,218.19,2022-03-05,returned
ORD1045,Linda Lopez,linda.lopez@example.com,Female,United Kingdom,"April 24, 2023",Clothing,10 units,170.09,2023-08-08,Canceled
ORD1301,Michael Martinez,michael.martinez@example.com,,australia,,Books,8,467.96,2023-05-24,delivered
ORD1325,William Johnson,william.johnson@example.com,Male,germany,"October 03, 2022",Electronics,1,445.59,"November 04, 2022",delivered
ORD1077,John Hernandez,john.hernandez@example.com, Female ,CANADA,"April 29, 2023",Home & Kitchen,8,338.53,2024-05-05,returned
ORD1209,Elizabeth Garcia,elizabeth.garcia@example.com, Female ,USA,01/18/2022,Electronics,2,$312.4,2022-06-15,PENDING
ORD1369,John Wilson,john.wilson@example.com,female,U.S.A,12/13/2022,Electronics,5,100.35,09/01/2023,Returned
ORD1395,Mary Johnson,mary.johnson@example.com,Male,AUS,11-04-2022,Toys,5,82.62,06/15/2022,Returned
ORD1213,John Wilson,john.wilson@example.com,FEMALE,UK,12/02/2022,Home & Kitchen,9,454.96,09/18/2023,Pending
ORD1268,Barbara Jones,BARBARA.JONES@EXAMPLE.COM,FEMALE,United Kingdom,05/31/2022,Toys,10,423.8,"July 29, 2022",Returned
ORD1312,Jessica Wilson,jessica.wilson@example.com,MALE,United Kingdom,,Clothing,9,302.79,30-01-2023,DELIVERED
ORD1217,Richard Johnson,richard.johnson@example.com,male,australia,"October 20, 2021",Home & Kitchen,10,452.32,2021-12-06,Canceled
ORD1487,Richard Miller,richard.miller@example.com,female,usa,02/21/2023,Home & Kitchen,5,215.17,2023-10-30,Canceled
